orig_address,comment_kind,port_file,port_line,comment_text_short
,ARCH-DIVERGENCE,td5_render.c,5341,[ARCH-DIVERGENCE: signature & output type; L5 sweep 2026-05-21] Orig 0x0042DBD0 disassembly (FLD/FMUL/FADDP/FSTP) writes 3 floats
0x0043e8e0,CONFIRMED,td5_render.c,5735,"[CONFIRMED @ 0x0043E8E0] */ void td5_render_set_projection_center(float cx, float cy) {"
0x0043e900,CONFIRMED,td5_render.c,5744,[CONFIRMED @ 0x0043E900] */ void td5_render_recompute_frustum_for_trackside(void) {
,ARCH-DIVERGENCE,td5_render.c,5970,[ARCH-DIVERGENCE: cross-fade / fade-overlay collapse] Phase 5(a) class manifest (2026-05-21)
0x0040cdc0,ARCH-DIVERGENCE,td5_render.c,5981,0x0040CDC0  CrossFade16BitSurfaces (variant 1)  [ARCH-DIVERGENCE: CrossFade] 0x0040D120  AdvanceCrossFadeTransition          [ARCH-DIVERGENCE: CrossFa
0x0040d120,ARCH-DIVERGENCE,td5_render.c,5982,0x0040D120  AdvanceCrossFadeTransition          [ARCH-DIVERGENCE: CrossFade] 0x0040D190  CrossFade16BitSurfaces (variant 2)  [ARCH-DIVERGENCE: CrossFa
0x0040d190,ARCH-DIVERGENCE,td5_render.c,5983,0x0040D190  CrossFade16BitSurfaces (variant 2)  [ARCH-DIVERGENCE: CrossFade]
,ARCH-DIVERGENCE,td5_render.c,5987,[ARCH-DIVERGENCE: mesh transform / projection helpers] Phase 5(a) class manifest (2026-05-21)
0x0042d880,ARCH-DIVERGENCE,td5_render.c,5998,0x0042D880  ApplyMeshRenderBasisFromTransform  [ARCH-DIVERGENCE: MeshXform] 0x0042E3D0  TransformShortVectorToView         [ARCH-DIVERGENCE: MeshXform
0x0042e3d0,ARCH-DIVERGENCE,td5_render.c,5999,0x0042E3D0  TransformShortVectorToView         [ARCH-DIVERGENCE: MeshXform] 0x0042E560  TransformTriangleByRenderMatrix    [ARCH-DIVERGENCE: MeshXform
0x0042e560,ARCH-DIVERGENCE,td5_render.c,6000,0x0042E560  TransformTriangleByRenderMatrix    [ARCH-DIVERGENCE: MeshXform] 0x0043DEC0  ApplyMeshProjectionEffect          [ARCH-DIVERGENCE: MeshXform
0x0043dec0,ARCH-DIVERGENCE,td5_render.c,6001,0x0043DEC0  ApplyMeshProjectionEffect          [ARCH-DIVERGENCE: MeshXform]
,ARCH-DIVERGENCE,td5_render.c,6005,[ARCH-DIVERGENCE: depth-sort bucket management] Phase 5(a) class manifest (2026-05-21)
0x0043e2c0,ARCH-DIVERGENCE,td5_render.c,6016,0x0043E2C0  ResetProjectedPrimitiveWorkBuffer    [ARCH-DIVERGENCE: DepthSort] 0x0043E2F0  FlushProjectedPrimitiveBuckets       [ARCH-DIVERGENCE: Depth
0x0043e2f0,ARCH-DIVERGENCE,td5_render.c,6017,0x0043E2F0  FlushProjectedPrimitiveBuckets       [ARCH-DIVERGENCE: DepthSort] 0x0043E3B0  InsertBillboardIntoDepthSortBuckets  [ARCH-DIVERGENCE: Depth
0x0043e3b0,ARCH-DIVERGENCE,td5_render.c,6018,0x0043E3B0  InsertBillboardIntoDepthSortBuckets  [ARCH-DIVERGENCE: DepthSort] 0x0043E5F0  InitializeProjectedPrimitiveBuckets  [ARCH-DIVERGENCE: Depth
0x0043e5f0,ARCH-DIVERGENCE,td5_render.c,6019,0x0043E5F0  InitializeProjectedPrimitiveBuckets  [ARCH-DIVERGENCE: DepthSort]
,ARCH-DIVERGENCE,td5_render.c,6023,[ARCH-DIVERGENCE: per-segment track lighting] Phase 5(a) class manifest (2026-05-21)
0x0040cd10,ARCH-DIVERGENCE,td5_render.c,6034,0x0040CD10  UpdateActorTrackLightState     [ARCH-DIVERGENCE: TrackLight] 0x0042FE20  BlendTrackLightEntryFromStart  [ARCH-DIVERGENCE: TrackLight]
0x0042fe20,ARCH-DIVERGENCE,td5_render.c,6035,0x0042FE20  BlendTrackLightEntryFromStart  [ARCH-DIVERGENCE: TrackLight] 0x0042FFC0  BlendTrackLightEntryFromEnd    [ARCH-DIVERGENCE: TrackLight]
0x0042ffc0,ARCH-DIVERGENCE,td5_render.c,6036,0x0042FFC0  BlendTrackLightEntryFromEnd    [ARCH-DIVERGENCE: TrackLight]
,ARCH-DIVERGENCE,td5_render.c,6040,[ARCH-DIVERGENCE: rasterizer pipeline (D3D3 -> D3D11)] Phase 5(d) class manifest (2026-05-21)
0x004317f0,ARCH-DIVERGENCE,td5_render.c,6066,0x004317F0  ClipAndSubmitProjectedPolygon    [ARCH-DIVERGENCE: D3D Pipeline] 0x004323D0  RenderTrackSegmentBatch          [ARCH-DIVERGENCE: D3D Pipeli
0x004323d0,ARCH-DIVERGENCE,td5_render.c,6067,0x004323D0  RenderTrackSegmentBatch          [ARCH-DIVERGENCE: D3D Pipeline] 0x004326D0  RenderTrackSegmentBatchVariant   [ARCH-DIVERGENCE: D3D Pipeli
0x004326d0,ARCH-DIVERGENCE,td5_render.c,6068,0x004326D0  RenderTrackSegmentBatchVariant   [ARCH-DIVERGENCE: D3D Pipeline] 0x00432AB0  AppendClippedPolygonTriangleFan  [ARCH-DIVERGENCE: D3D Pipeli
0x00432ab0,ARCH-DIVERGENCE,td5_render.c,6069,0x00432AB0  AppendClippedPolygonTriangleFan  [ARCH-DIVERGENCE: D3D Pipeline] 0x004329E0  FlushImmediateDrawPrimitiveBatch [ARCH-DIVERGENCE: D3D Pipeli
0x004329e0,ARCH-DIVERGENCE,td5_render.c,6070,0x004329E0  FlushImmediateDrawPrimitiveBatch [ARCH-DIVERGENCE: D3D Pipeline] 0x00431340  FlushQueuedTranslucentPrimitives [ARCH-DIVERGENCE: D3D Pipeli
0x00431340,ARCH-DIVERGENCE,td5_render.c,6071,0x00431340  FlushQueuedTranslucentPrimitives [ARCH-DIVERGENCE: D3D Pipeline] 0x00431750  EmitTranslucentTriangleStrip     [ARCH-DIVERGENCE: D3D Pipeli
0x00431750,ARCH-DIVERGENCE,td5_render.c,6072,0x00431750  EmitTranslucentTriangleStrip     [ARCH-DIVERGENCE: D3D Pipeline] 0x0043DCB0  TransformAndQueueTranslucentMesh [ARCH-DIVERGENCE: D3D Pipeli
0x0043dcb0,ARCH-DIVERGENCE,td5_render.c,6073,0x0043DCB0  TransformAndQueueTranslucentMesh [ARCH-DIVERGENCE: D3D Pipeline]
,ARCH-DIVERGENCE,td5_render.c,6077,[ARCH-DIVERGENCE: D3D3 sprite-template scratch -> D3D11 vertex stream] Phase 5(d) class manifest (2026-05-21)
0x00446a70,ARCH-DIVERGENCE,td5_render.c,6100,0x00446A70  InitializeVehicleWheelSpriteTemplates [ARCH-DIVERGENCE: D3D3 Templates]
0x0040c7e0,ARCH-DIVERGENCE,td5_render.c,6101,0x0040C7E0  BuildSpecialActorOverlayQuads         [ARCH-DIVERGENCE: D3D3 Templates]
0x004011c0,ARCH-DIVERGENCE,td5_render.c,6102,0x004011C0  RenderVehicleTaillightQuads           [ARCH-DIVERGENCE: D3D3 Templates]
,ARCH-DIVERGENCE,td5_save.c,892,[ARCH-DIVERGENCE: port-only TD5_CUPDATA_OVERLAY trailer; L5 sweep 2026-05-21] Ghidra-verified 0x00411120: orig writes exactly 0x32A6 bytes (header
,ARCH-DIVERGENCE,td5_save.c,1072,"[ARCH-DIVERGENCE: port-only TD5_CUPDATA_OVERLAY trailer; L5 sweep 2026-05-21] Ghidra-verified 0x004112C0: orig reads at fixed 0x32A6 size, validates"
0x00440b00,CONFIRMED,td5_sound.c,223,"[CONFIRMED @ 0x00440B00]: DAT_004c3768 tracks whether rain has been started per viewport (""if DAT_004c3768 != 0 → already playing""). */"
,ARCH-DIVERGENCE,td5_sound.c,337,[ARCH-DIVERGENCE: DXSound::Stop/Remove -> td5_plat_audio; L5 sweep 2026-05-21] Ghidra-verified 0x00441D50: orig stops slots 0x2c..0x57 (DXSound::Stop)
,ARCH-DIVERGENCE,td5_sound.c,384,"[ARCH-DIVERGENCE: 4 ""99"" markers collapsed to per-state array writes; L5 sweep 2026-05-21]"
0x00440b00,CONFIRMED,td5_sound.c,499,UpdateVehicleAudioMix ambient weather section [CONFIRMED @ 0x00440B00]
0x00441c60,CONFIRMED,td5_sound.c,506,Sound slots (from LoadRaceAmbientSoundBuffers [CONFIRMED @ 0x00441C60]): slot 18 (0x12): Rain.wav  — looped rain loop start channel
0x00440b00,CONFIRMED,td5_sound.c,510,[CONFIRMED @ 0x00440B00]: g_weatherActiveCountView0/1 → td5_vfx_get_weather_active_count(vp)
0x00440b00,CONFIRMED,td5_sound.c,524,[CONFIRMED @ 0x00440B00]: Start rain if count>=1 AND not yet playing AND weather==RAIN (0).  Play at volume=0 (silent start). */
0x00440b00,CONFIRMED,td5_sound.c,532,[CONFIRMED @ 0x00440B00]: Stop rain when count drops to zero. */ slot_stop(slot_offset + 0x12);
0x00440b00,CONFIRMED,td5_sound.c,538,"[CONFIRMED @ 0x00440B00]: Modulate rain volume by particle count. Volume = clamp(weather_count, 0, 0x7f)."
0x004413d1,CONFIRMED,td5_sound.c,947,Start SkidBit.wav loop — slot 0x13 [CONFIRMED @ 0x4413D1] */ if (!slot_is_playing(slot_offset + 0x13)) {
0x00441d90,CONFIRMED,td5_sound.c,1168,[CONFIRMED @ 0x00441D90] Byte-faithful with orig PlayVehicleSoundAtPosition. SAR-RZ-class LSB fixes shipped 2026-05-18:
,ARCH-DIVERGENCE,td5_sound.c,1288,[ARCH-DIVERGENCE: DXSound -> td5_plat_audio + loose-file fallback; L5 sweep 2026-05-21]
0x00406cc0,CONFIRMED,td5_track.c,808,dispatch [CONFIRMED @ 0x00406CC0].
0x0042fb40,CONFIRMED,td5_track.c,2008,"[CONFIRMED @ 0x0042FB40] L5 promotion sweep audit (2026-05-18). Byte-faithful port of orig fill loop: iterates s_span_count, consumes (span_idx, val)"
0x0042fb40,ARCH-DIVERGENCE,td5_track.c,2013,"[ARCH-DIVERGENCE @ 0x0042FB40] Orig signature is ApplyTrackStripAttributeOverrides(track_idx, default_attr) and seeds"
0x004440f0,CONFIRMED,td5_track.c,2224,Junction branch decision [CONFIRMED @ 0x004440F0]: The original uses running sub_lane_index (cVar15) directly for the
0x004440f0,CONFIRMED,td5_track.c,2237,case 8: { /* JUNCTION_FWD [CONFIRMED @ 0x004440F0]: original uses running cVar15 (sub_lane_index) directly:
0x00444414,CONFIRMED,td5_track.c,2279,Normal: adjust sub_lane by height_offset difference [CONFIRMED @ 0x444414] */ if (new_span >= 0 && new_span < s_span_count) {
0x004440f0,CONFIRMED,td5_track.c,2290,case 8: { /* JUNCTION_FWD: same branch decision as 0x01 [CONFIRMED @ 0x004440F0] */
0x004440f0,CONFIRMED,td5_track.c,2328,case 11: { /* JUNCTION_BWD [CONFIRMED @ 0x004440F0]: threshold = pbVar1[-0x15] & 0xf
0x004440f0,CONFIRMED,td5_track.c,2375,case 11: { /* JUNCTION_BWD: same branch decision as 0x04 [CONFIRMED @ 0x004440F0] */
0x004440f0,CONFIRMED,td5_track.c,2919,[CONFIRMED @ 0x004440F0] L5 promotion sweep audit (2026-05-18).
0x004456d0,ARCH-DIVERGENCE,td5_track.c,3088,[ARCH-DIVERGENCE @ 0x004456D0] Orig variant at 0x004456D0 uses raw cross-products with >>4 quantization and no FPU renormalization;
0x004457e0,CONFIRMED,td5_track.c,3433,[CONFIRMED @ 0x004457E0]
0x004458f7,CONFIRMED,td5_track.c,3471,"Unconditional (li+1, ri, ri+1). [CONFIRMED @ 0x004458f7] */ va = vl1; vb = vr0; vc = vr1;"
0x004459e8,CONFIRMED,td5_track.c,3476,"Unconditional (li, ri+1, li+1). [CONFIRMED @ 0x004459e8] */ va = vl0; vb = vr1; vc = vl1;"
0x004459f9,CONFIRMED,td5_track.c,3497,"Unconditional (li, ri, ri+1). [CONFIRMED @ 0x004459f9] */ va = vl0; vb = vr0; vc = vr1;"
0x0044598c,CONFIRMED,td5_track.c,3502,"Unconditional (li, ri, li+1). [CONFIRMED @ 0x0044598c] */ va = vl0; vb = vr0; vc = vl1;"
0x00433fc0,ARCH-DIVERGENCE,td5_track.c,3618,[ARCH-DIVERGENCE @ 0x00433FC0] Orig dispatches into AngleFromVector12 (0x0040A720) which indexes a precomputed 12-bit atan2 LUT at
0x00434390,CONFIRMED,td5_track.c,3668,1. Sub-lane NOT added to vertex indices [CONFIRMED @ 0x434390] 2. Case 3/4: uses right+2 vertex [CONFIRMED @ 0x434410]
0x00434410,CONFIRMED,td5_track.c,3669,2. Case 3/4: uses right+2 vertex [CONFIRMED @ 0x434410] 3. Case 6/7: uses left+2 vertex [CONFIRMED @ 0x434450]
0x00434450,CONFIRMED,td5_track.c,3670,3. Case 6/7: uses left+2 vertex [CONFIRMED @ 0x434450] 4. Signed divide rounds toward zero [CONFIRMED @ 0x434408]
0x00434408,CONFIRMED,td5_track.c,3671,4. Signed divide rounds toward zero [CONFIRMED @ 0x434408] 5. 180° (0x800) offset added to heading [CONFIRMED @ 0x434501]
0x00434501,CONFIRMED,td5_track.c,3672,5. 180° (0x800) offset added to heading [CONFIRMED @ 0x434501]
0x00434408,CONFIRMED,td5_track.c,3719,Signed divide-by-4 rounding toward zero [CONFIRMED @ 0x434408] */ dx = (dx + ((dx >> 31) & 3)) >> 2;
0x00434410,CONFIRMED,td5_track.c,3725,Shifted diagonal: uses right+2 vertex [CONFIRMED @ 0x434410] */ {
0x00434450,CONFIRMED,td5_track.c,3736,Reversed winding: uses left+2 vertex [CONFIRMED @ 0x434450] */ {
0x00434501,CONFIRMED,td5_track.c,3762,stored = (full_angle + 0x800) * 0x100  [CONFIRMED @ 0x00434501] Port's atan2-based AngleFromVector12 also returns the full-circle angle
0x00434501,CONFIRMED,td5_track.c,3779,Store yaw to euler accumulator at +0x1F4. [CONFIRMED @ 0x00434501] */ (int32_t *)((uint8_t *)actor + 0x1F4) = (angle + 0x800) << 8;
0x00443fb0,CONFIRMED,td5_track.c,4084,"[CONFIRMED @ 0x00443FB0] L5 promotion sweep audit (2026-05-18). Byte-faithful verbatim port of orig listing below; positive/negative IDIV branches,"
0x004345b0,CONFIRMED,td5_track.c,4336,[CONFIRMED @ 0x004345B0] ======================================================================== */
0x004345e0,CONFIRMED,td5_track.c,4352,[CONFIRMED @ 0x004345E0] base vertex = *(uint16*)(span + 0x06) = right_vertex_index */
0x00434631,CONFIRMED,td5_track.c,4383,ax = actor_pos[0] >> 8;  /* strip 24.8 FP to integer world [CONFIRMED @ 0x00434631] */
0x0043465d,CONFIRMED,td5_track.c,4392,Two-stage normalisation: (dot/len)<<8 then /len [CONFIRMED @ 0x0043465d] */ scaled = (dot / span_len) << 8;
0x00434670,CONFIRMED,td5_track.c,4403,[CONFIRMED @ 0x00434670] ======================================================================== */
0x004346f5,CONFIRMED,td5_track.c,4448,Sign from comparison [CONFIRMED @ 0x004346f5] */ {
0x0043483d,CONFIRMED,td5_track.c,4516,World-space base coordinates [CONFIRMED @ 0x43483D] */ int32_t left_x  = (int32_t)v_left->x  + sp->origin_x;
0x00435218,CONFIRMED,td5_track.c,4608,"[CONFIRMED @ 0x00435218] walker field layout (stride 6, per entry): u16 remap_dst           at +0"
0x00431190,ARCH-DIVERGENCE,td5_track.c,5117,"[ARCH-DIVERGENCE @ 0x00431190] L5 promotion sweep audit (2026-05-18). Orig assumes a single fixed layout: DWORD[0]=entry_count,"
0x0042fad0,CONFIRMED,td5_track.c,5637,[CONFIRMED @ 0x0042FAD0] Byte-faithful with orig InitializeTrackStripMetadata.
0x00431260,ARCH-DIVERGENCE,td5_track.c,5960,[ARCH-DIVERGENCE @ 0x00431260] Orig is a 13-byte direct LUT lookup: return *(uint*)(gModelsDatEntryTable + idx*8). Port absorbs caller
0x00445450,CONFIRMED,td5_track.c,6181,[CONFIRMED @ 0x00445450] Byte-faithful with orig ComputeActorTrackContactNormal.
0x00445450,ARCH-DIVERGENCE,td5_track.c,6199,[ARCH-DIVERGENCE — port splits orig 0x00445450 into wrapper + 2 helpers]
0x00434390,CONFIRMED,td5_track.c,6268,"ushort[3] = right_vertex_index (+6). [CONFIRMED @ 0x00434390] 3. Vertex pool: entry i = short[3]{x,y,z} at +i*6 bytes."
0x00434390,CONFIRMED,td5_track.c,6295,Base vertices — sub_lane NOT added [CONFIRMED @ 0x00434390] */ vl0 = vertex_at(sp->left_vertex_index);
0x00434408,CONFIRMED,td5_track.c,6304,[CONFIRMED @ 0x00434408] standard quad */ dx = ((int32_t)vl1->x - (int32_t)vr1->x) - (int32_t)vr0->x + (int32_t)vl0->x;
0x00434410,CONFIRMED,td5_track.c,6311,[CONFIRMED @ 0x00434410] diagonal — right+2 vertex */ {
0x00434450,CONFIRMED,td5_track.c,6321,[CONFIRMED @ 0x00434450] reversed winding — left+2 vertex */ {
0x00406950,ARCH-DIVERGENCE,td5_track.c,6444,0x00406950  ClearTrackSegmentVisibilityTable  [ARCH-DIVERGENCE: broadphase grid array-width compaction + chain fold; L5 sweep 2026-05-21]
0x00434740,ARCH-DIVERGENCE,td5_track.c,6462,"0x00434740  ComputeRouteForwardOvershootScalar  [ARCH-DIVERGENCE: dead code, sole caller discards return; L5 sweep 2026-05-21]"
0x0043fb70,ARCH-DIVERGENCE,td5_track.c,6468,0x0043FB70  ReadTrackStaticDataChunk  [ARCH-DIVERGENCE: streaming inflate callback removed; L5 sweep 2026-05-21]
0x0043fbc0,ARCH-DIVERGENCE,td5_track.c,6475,0x0043FBC0  DecompressTrackDataStream  [ARCH-DIVERGENCE: streaming inflate bit-reader removed; L5 sweep 2026-05-21]
,ARCH-DIVERGENCE,td5_vfx.c,666,[ARCH-DIVERGENCE: D3D11 camera basis indirection; L5 sweep 2026-05-21] Math sequence (world→camera→basis multiply→write view-space + flag 0x40)
,ARCH-DIVERGENCE,td5_vfx.c,722,[ARCH-DIVERGENCE: D3D11 quad path replaces DDraw sprite batch; L5 sweep 2026-05-21]
0x0043ed7e,CONFIRMED,td5_vfx.c,1517,Realloc trigger [CONFIRMED @ 0x0043ED7E]: ((slot->direction_hash ^ angle12) & 0xFFFFFF80) != 0
0x0043eba8,CONFIRMED,td5_vfx.c,1520,"where speedClass = clamp(abs(actor[+0x314]) >> 0xF, 1, 3) [CONFIRMED @ 0x0043EBA8]."
0x0043f210,CONFIRMED,td5_vfx.c,1663,"[CONFIRMED @ 0x43F210] RenderTireTrackPool: iterates 80 slots, ages lifetime, fades after 300 ticks, expires at 600 ticks, reconstructs 4 world-space "
0x0043f210,CONFIRMED,td5_vfx.c,1668,- [CONFIRMED @ 0x43F210] Per-frame anchor_y decrement removed (was gravity sink).
0x004743f4,CONFIRMED,td5_vfx.c,1669,"- [CONFIRMED @ 0x4743F4] Texture ""SEMICOL"" (not ""SKIDMARK"" which doesn't exist)."
0x0043f210,CONFIRMED,td5_vfx.c,1705,Age the lifetime counter [CONFIRMED @ 0x43F210] */ slot->lifetime++;
0x0043f210,CONFIRMED,td5_vfx.c,1708,Expire after 600 ticks [CONFIRMED @ 0x43F210] */ if (slot->lifetime > TD5_VFX_TIRE_TRACK_LIFETIME) {
0x0043f210,CONFIRMED,td5_vfx.c,1715,[CONFIRMED @ 0x43F210] bit 3 (0x08 in uVar4 >> 3) = no-fade flag. */ if (slot->lifetime > TD5_VFX_TIRE_TRACK_FADE_START) {
0x0042a290,CONFIRMED,td5_vfx.c,2113,Lifetime: (rand() % 4 + 1) * 10 = 10..40 ticks [CONFIRMED @ 0x0042a290] */ int16_t life = (int16_t)((rand() % 4 + 1) * 10);
0x0042a290,CONFIRMED,td5_vfx.c,2143,Phase: random start [CONFIRMED @ 0x0042a290] */ slot[PSLOT_PHASE] = (uint8_t)(rand() % 0x1F);
0x0042a290,CONFIRMED,td5_vfx.c,2146,Velocity [CONFIRMED @ 0x0042a290]: Y = 0x600 (upward drift)
,ARCH-DIVERGENCE,td5_vfx.c,2210,2. [ARCH-DIVERGENCE: port-introduced tire-mark spawn] Port adds vfx_tire_mark_spawn calls (lines 2225-2242) using a
0x0042a35a,CONFIRMED,td5_vfx.c,2643,"hp=2 → +0xA8, hp=3 → +0xB4  [CONFIRMED @ 0x42A35A] */ for (int hp = 2; hp <= 3; hp++) {"
0x00429dee,CONFIRMED,td5_vfx.c,2717,Exhaust smoke uses higher upward velocity: 0x2000 [CONFIRMED @ 0x429DEE] */ s_smoke_vel_y = 0x2000;
0x00401204,CONFIRMED,td5_vfx.c,2831,if (brightness < 0x80) {  /* cap at 128 [CONFIRMED @ 0x401204] */ brightness += 8;
0x00440b00,CONFIRMED,td5_vfx.c,2894,[CONFIRMED @ 0x00440B00] UpdateVehicleAudioMix reads g_weatherActiveCountView0 (per-viewport particle density) and g_weatherType to gate rain sound.
,ARCH-DIVERGENCE,td5_vfx.c,2949,[ARCH-DIVERGENCE: particle system pipeline collapse] Phase 5(a) class manifest (2026-05-21)
0x00429510,ARCH-DIVERGENCE,td5_vfx.c,2961,0x00429510  InitializeRaceParticleSystem            [ARCH-DIVERGENCE: Particle] 0x00429690  ProjectRaceParticlesToView              [ARCH-DIVERGENCE: 
0x00429690,ARCH-DIVERGENCE,td5_vfx.c,2962,0x00429690  ProjectRaceParticlesToView              [ARCH-DIVERGENCE: Particle] 0x00429720  DrawRaceParticleEffects                 [ARCH-DIVERGENCE: 
0x00429720,ARCH-DIVERGENCE,td5_vfx.c,2963,0x00429720  DrawRaceParticleEffects                 [ARCH-DIVERGENCE: Particle] 0x00429790  UpdateRaceParticleEffects               [ARCH-DIVERGENCE: 
0x00429790,ARCH-DIVERGENCE,td5_vfx.c,2964,0x00429790  UpdateRaceParticleEffects               [ARCH-DIVERGENCE: Particle] 0x0042A6B0  SpawnAmbientParticleStreak              [ARCH-DIVERGENCE: 
0x0042a6b0,ARCH-DIVERGENCE,td5_vfx.c,2965,0x0042A6B0  SpawnAmbientParticleStreak              [ARCH-DIVERGENCE: Particle] 0x00446240  InitializeWeatherOverlayParticles       [ARCH-DIVERGENCE: 
0x00446240,ARCH-DIVERGENCE,td5_vfx.c,2966,0x00446240  InitializeWeatherOverlayParticles       [ARCH-DIVERGENCE: Particle] 0x004464B0  UpdateAmbientParticleDensityForSegment  [ARCH-DIVERGENCE: 
0x004464b0,ARCH-DIVERGENCE,td5_vfx.c,2967,0x004464B0  UpdateAmbientParticleDensityForSegment  [ARCH-DIVERGENCE: Particle] 0x00446560  RenderAmbientParticleStreaks            [ARCH-DIVERGENCE: 
0x00446560,ARCH-DIVERGENCE,td5_vfx.c,2968,0x00446560  RenderAmbientParticleStreaks            [ARCH-DIVERGENCE: Particle]
0x00403180,CONFIRMED,td5_ai.h,93,Per-slot encounter latch (g_encounter_active[slot] != 0) [CONFIRMED @ 0x00403180].
0x00413bc0,CONFIRMED,td5_game.h,105,[CONFIRMED @ 0x00413BC0] ScreenPostRaceNameEntry reads these fields */ int32_t td5_game_get_result_primary(int slot);   /* finish time ticks */
0x0042c470,CONFIRMED,td5_input.h,262,void td5_input_ff_update(void);  /* top-level dispatcher: calls ff_update_player for each active slot [CONFIRMED @ 0x0042C470] */
0x00423a80,CONFIRMED,td5_save.h,174,[CONFIRMED @ 0x423A80]: original tracks DAT_00494bb0 (cars) / DAT_00494bb4 (tracks) separately. */
0x00435218,CONFIRMED,td5_track.h,295,Record layout per [CONFIRMED @ 0x00435218] walker disasm: +0 u16 remap_dst
0x004140a8,CONFIRMED,td5_types.h,530,char     name[16];              /* player name up to 15 chars (null at +0x0F) [CONFIRMED @ 0x4140A8] */
0x00440b00,CONFIRMED,td5_vfx.h,116,[CONFIRMED @ 0x00440B00]: UpdateVehicleAudioMix reads per-view weather particle active count (g_weatherActiveCountView0) and g_weatherType
