address,name,body_size,level,port_citations,files_cited,callers_count,bookmark_tags,ghidra_documented,is_crt_or_lib,precision_strong,precision_weak,sample_context
00440ab0,StartTrackedVehicleAudio,34,5,9,td5_ai.c;td5_sound.c;td5_sound.h,1,,0,0,1,0,[td5_ai.c] rt/Stop hooks — wire to ported StartTrackedVehicleAudio |  * (0x00440AB0) / StopTrackedVehicleAudio (0x00440AE0) in td5_sound.c. */ | static inline void td5_enc_sta
00440ae0,StopTrackedVehicleAudio,19,5,14,td5_ai.c;td5_sound.c;td5_sound.h,2,,0,0,3,0,[td5_ai.c] enabled) { |                     /* StopTrackedVehicleAudio @ 0x00440AE0 */ |                     td5_sound_stop_tracked_vehicle_audio(); |                 } |
00440b00,UpdateVehicleAudioMix,3934,5,29,td5_game.c;td5_sound.c;td5_sound.h;td5_vfx.c;td5_vfx.h,1,HOOK_POINT,1,0,8,1,"[td5_game.c] } |     td5_sound_update_audio_mix(); |     /* [CONFIRMED @ 0x00440B00]: ambient weather (rain) sound runs each |      * frame after the vehicle audio mix, gated"
00441a80,LoadVehicleSoundBank,471,4,6,td5_sound.c;td5_sound.h,1,,0,0,0,0,[td5_sound.c] ackedVehicleAudio |  *   0x440B00  UpdateVehicleAudioMix |  *   0x441A80  LoadVehicleSoundBank |  *   0x441C60  LoadRaceAmbientSoundBuffers |  *   0x441D50  ReleaseRace
00441c60,LoadRaceAmbientSoundBuffers,239,5,9,td5_sound.c;td5_sound.h,1,,0,0,2,0,[td5_sound.c] Sound slots (from LoadRaceAmbientSoundBuffers [CONFIRMED @ 0x00441C60]): |      *   slot 18 (0x12): Rain.wav  — looped rain loop start channel |      *   slot 19 (
00441d50,ReleaseRaceSoundChannels,52,4,6,td5_sound.c;td5_sound.h,1,HOOK_POINT,1,0,0,0,[td5_sound.c] leSoundBank |  *   0x441C60  LoadRaceAmbientSoundBuffers |  *   0x441D50  ReleaseRaceSoundChannels |  *   0x441D90  PlayVehicleSoundAtPosition |  *   0x414640  LoadFron
00441d90,PlayVehicleSoundAtPosition,498,5,12,td5_physics.c;td5_sound.c;td5_sound.h,5,,0,0,5,1,"[td5_physics.c] t_grounded; |         bounce   /= cnt_grounded; |     } |  |     /* PlayVehicleSoundAtPosition(0x17, bounce*50, ...) call from the |      * original is omitted — sound si"
00441f90,BuildCubicSpline3D,250,4,4,td5_camera.c,1,,0,0,0,1,"[td5_camera.c] control_points) { |     /* |      * Catmull-Rom spline builder (0x441F90). |      * Input: 4 control points at control_points, each 3 ints (X,Y,Z in 8.8 fixed). |"
00442090,EvaluateCubicSpline3D,207,4,4,td5_camera.c,1,,0,0,0,0,"[td5_camera.c] state, int t) { |     /* |      * Catmull-Rom spline evaluator (0x442090). |      * t is 12-bit fixed-point: 0 = start, 0xFFF = end. |      * result[axis] = ((a*t^3 + b"
00442160,InitializeRaceVideoConfiguration,4,5,9,td5_game.c;td5_game.h,1,,0,0,3,0,[td5_game.c] l-game-tier) |  * |  * InitializeRaceVideoConfiguration thunk @ 0x00442160 [ARCH-DIVERGENCE] |  *   Orig body: 5 bytes `JMP 0x0042a950` (single tail-call to the impl)
00442170,RunMainGameLoop,991,5,13,td5_game.c;td5_game.h,1,HOOK_POINT,1,0,2,0,"[td5_game.c] frame logic live in |  *   td5_game_tick (= RunMainGameLoop @ 0x00442170). |  */ | int td5_game_init(void) { |     /* Initialize game state machine (0x442170 entry, 0x4"
00442560,LoadStaticTrackTextureHeader,260,5,6,td5_game.c,1,,0,0,3,0,[td5_game.c] LoadStaticTrackTextureHeader. |  *         [ARCH-DIVERGENCE @ 0x00442560 LoadStaticTrackTextureHeader] |  *         Orig: GetArchiveEntrySize/ReadArchiveEntry from
00442670,LoadTrackTextureSet,255,4,5,td5_asset.c;td5_asset.h,1,,0,0,0,0,"[td5_asset.c] is the level ZIP number (1..39), i.e. the same index |      * LoadTrackTextureSet passes to InitializeTrackStripMetadata. |      */ |     int loaded = 0; |     const TD"
00442770,LoadRaceTexturePages,1397,5,24,td5_asset.c;td5_asset.h;td5_game.c;td5_render.c,1,,0,0,5,1,[td5_asset.c] ; |     } |     return 0; | } |  | /* Original LoadRaceTexturePages @ 0x00442770: silently skips upload when the |  * static.hed pointer for a slot is zero — no placeholder
00442cf0,FindArchiveEntryByName,56,5,9,td5_asset.c;td5_asset.h;td5_vfx.c,20,,0,0,2,0,[td5_asset.c] ================================ |  * FindArchiveEntryByName (0x442CF0) |  * |  * Case-insensitive search through the static.hed named entry array. |  * The original us
00442d30,ResampleTexturePageToEntryDimensions,195,3,0,,2,,0,0,0,0,
00442e00,DecodeArchiveImageToRgb24,925,5,4,td5_asset.c;td5_asset.h,3,,0,0,2,0,"[td5_asset.c] - TGA decoder matches original DecodeArchiveImageToRgb24 (0x442E00) exactly: |  *     supports types 1, 2, 9, 10 with 8/16/24/32-bit source and BGR24 output |  *"
004431c0,LoadTrafficVehicleSkinTexture,119,3,0,,1,,0,0,0,0,
00443240,GetTrafficVehicleVariantType,61,5,3,td5_game.c,1,,0,0,2,0,"[td5_game.c] ut_is_playback_active() || s_replay_mode; | } | /* [CONFIRMED @ 0x00443240 GetTrafficVehicleVariantType]: two-table lookup; |  * returns 2 if model==0xe(14), 1 otherw"
00443280,LoadRaceVehicleAssets,1194,5,22,td5_asset.c;td5_asset.h;td5_game.c;td5_save.c,1,,0,0,2,0,[td5_asset.c] * Traffic Vehicle Loading -- LoadRaceVehicleAssets Phase 4 (0x00443280) |  * |  * Reads model%d.prr + skin%d.tga from traffic.zip and registers the mesh |  * against
00443730,PatchModelUVCoordsForTrackLighting,142,5,1,td5_asset.c,1,,0,0,2,0,"[td5_asset.c] lot/2`), cmd[1] gets the CHASSIS sprite page |          * via PatchModelUVCoordsForTrackLighting @ 0x44374D. The ss1 (Shelby |          * Series 1) himodel.dat ship"
004437c0,ApplyDampedSuspensionForce,302,5,12,td5_physics.c;td5_physics.h;td5_pilot_trace_traffic.c;td5_pilot_trace_traffic.h,1,,0,0,3,0,"[td5_physics.c] 5_pilot_trace_traffic.h"" /* precise-port pilot CSV emit for 0x004437C0 + 0x004438F0 */ | #include ""td5_pilot_trace_v2v_contact.h"" /* pool15 V2V pilot trace */ | #in"
004438f0,IntegrateVehicleFrictionForces,1018,5,16,td5_physics.c;td5_physics.h;td5_pilot_trace_traffic.c;td5_pilot_trace_traffic.h,1,,0,0,4,0,"[td5_physics.c] _traffic.h"" /* precise-port pilot CSV emit for 0x004437C0 + 0x004438F0 */ | #include ""td5_pilot_trace_v2v_contact.h"" /* pool15 V2V pilot trace */ | #include ""td5_pi"
00443cf0,UpdateTrafficVehiclePose,479,5,18,td5_physics.c;td5_track.c;td5_track.h,5,,0,0,4,0,"[td5_physics.c] ngle derivation, matching UpdateTrafficVehiclePose |      * @ 0x00443CF0. */ |  |     /* Update chassis track position from new world XZ. |      * [CONFIRMED @ 0x443D40"
00443ed0,UpdateTrafficActorMotion,216,5,26,td5_ai.c;td5_physics.c,1,,0,0,4,0,[td5_ai.c] I) |  *     - all others:            UpdateTrafficRoutePlan + UpdateTrafficActorMotion |  * |  *   After traffic loop: UpdateSpecialTrafficEncounter |  * ==============
00443fb0,NormalizeActorTrackWrapState,57,5,21,td5_ai.c;td5_game.c;td5_track.c,3,HOOK_POINT,1,0,5,1,[td5_ai.c] /* [0x004356cd-ce] NormalizeActorTrackWrapState(actor) at 0x00443fb0 */ |             td5_track_normalize_actor_wrap((TD5_Actor *)a); |  |             /* [0x004356d
00443ff0,ResolveActorSegmentBoundary,125,5,21,td5_ai.c;td5_track.c;td5_track.h,1,,0,0,3,1,[td5_ai.c] t) |  *            * Call ResolveActorSegmentBoundary(actor) (0x00443FF0) |  *   9. Advance DAT_004b08b8 by 4 bytes (past consumed entry). |  *  10. Zero post-call st
00444070,BindTrackStripRuntimePointers,112,5,9,td5_track.c;td5_track.h,1,,0,0,1,0,"[td5_track.c] byte-faithful port |  * |  * Original listing (29 instructions, 0x00444070-0x004440E0): |  *   MOV EAX,[0x004aed90]                ; blob base ptr |  *   MOV [0x004c3da"
004440f0,UpdateActorTrackPosition,4908,5,56,td5_camera.c;td5_physics.c;td5_pilot_trace_004440F0.c;td5_pilot_trace_004440F0.h;td5_track.c;td5_track.h,7,,0,0,8,1,"[td5_camera.c] nt_bz; |         pc[0] = point_cx; pc[1] = point_cz; |  |         UpdateActorTrackPosition(probe_a, pa); |         ComputeActorTrackContactNormal(probe_a, pa, &norm_a_y"
00445450,ComputeActorTrackContactNormal,556,5,19,td5_camera.c;td5_physics.c;td5_track.c;td5_track.h,4,,0,0,4,0,"[td5_camera.c] cz; |  |         UpdateActorTrackPosition(probe_a, pa); |         ComputeActorTrackContactNormal(probe_a, pa, &norm_a_y); |  |         UpdateActorTrackPosition(probe_b, p"
004456d0,ComputeTrackTriangleBarycentrics,263,5,11,td5_track.c,1,,0,0,4,0,[td5_track.c] ic Contact Resolution (0x4456D0 / 0x445A70) |  * [CONFIRMED @ 0x004456D0 + 0x00445A70] L5 promotion sweep audit (2026-05-18). |  *   Both orig variants port-collaps
004457e0,ComputeActorTrackContactNormalExtended,585,5,15,td5_physics.c;td5_track.c;td5_track.h,3,,0,0,6,0,"[td5_physics.c] for height computation. |          * The original (0x403720 → 0x4457E0) passes the per-wheel probe |          * state directly, which has its own sub_lane from the"
00445a70,ComputeTrackTriangleBarycentricsWithNormal,287,5,8,td5_track.c,1,,0,0,4,0,[td5_track.c] solution (0x4456D0 / 0x445A70) |  * [CONFIRMED @ 0x004456D0 + 0x00445A70] L5 promotion sweep audit (2026-05-18). |  *   Both orig variants port-collapsed into trian
00445b90,ComputeActorHeadingFromTrackSegment,600,5,19,td5_physics.c;td5_track.c;td5_track.h,2,,0,0,8,0,"[td5_physics.c] ginal 0x00406447: CALL ComputeActorHeadingFromTrackSegment (0x00445B90) |      *   args: (&actor->track_span_raw @+0x80, &actor->world_pos @+0x1FC, |      *"
00445e30,InterpolateTrackSegmentNormal,217,5,8,td5_track.c;td5_track.h,1,,0,0,3,0,[td5_track.c] ** |  * InterpolateTrackSegmentNormal — byte-faithful port of 0x00445E30. |  * |  * The inner helper called by ComputeActorHeadingFromTrackSegment @ 0x00445B90 |  * aft
00445f10,InitActorTrackSegmentPlacement,281,5,36,td5_ai.c;td5_game.c;td5_track.c;td5_track.h,4,,0,0,5,0,"[td5_ai.c] tor+0x80, actor+0x1FC). |              * Byte-faithful port @ 0x00445F10 — writes world_pos[0..2] in 24.8 FP |              * AND seeds actor +0x84 (span_accum) + +"
00446030,TransformTrackVertexByMatrix,261,5,16,td5_physics.c,2,,0,0,3,0,[td5_physics.c] ========= |  * T2: TransformTrackVertexByMatrix equivalent (@ 0x00446030) |  * |  * Derives display_angle_roll and display_angle_pitch from the four per-wheel |  * grou
00446140,TransformTrackVertexByMatrixB,123,5,7,td5_physics.c,2,,0,0,3,0,"[td5_physics.c] heels). |      * Cases {3,5,10,12} call reduced B/C solvers @ 0x00446140 / 0x004461C0 |      * (not decompiled). Port falls back to the full solver for those; |"
004461c0,TransformTrackVertexByMatrixC,124,5,6,td5_physics.c,2,,0,0,3,0,"[td5_physics.c] * Cases {3,5,10,12} call reduced B/C solvers @ 0x00446140 / 0x004461C0 |      * (not decompiled). Port falls back to the full solver for those; |      * likely over"
00446240,InitializeWeatherOverlayParticles,608,4,6,td5_vfx.c;td5_vfx.h,1,,0,0,0,0,[td5_vfx.c] articles |  *    Original: InitializeWeatherOverlayParticles (0x446240) |  *              UpdateAmbientParticleDensityForSegment (0x4464B0) |  *              RenderAm
004464b0,UpdateAmbientParticleDensityForSegment,162,4,6,td5_vfx.c;td5_vfx.h,1,,0,0,0,0,[td5_vfx.c] 40) |  *              UpdateAmbientParticleDensityForSegment (0x4464B0) |  *              RenderAmbientParticleStreaks (0x446560) |  * ===============================
00446560,RenderAmbientParticleStreaks,1291,4,6,td5_vfx.c;td5_vfx.h,1,,0,0,0,0,[td5_vfx.c] nt (0x4464B0) |  *              RenderAmbientParticleStreaks (0x446560) |  * ======================================================================== */ |  | /** |  * Ini
00446a70,InitializeVehicleWheelSpriteTemplates,1071,4,2,td5_render.c,1,,0,0,0,0,"[td5_render.c] oards (0x446F00) --- */ |  | /** |  * Wheel rendering (0x446F00 + 0x446A70). |  * |  * The original renders each wheel as 8 tire-sidewall quads + 1 hub-cap quad, |  * all f"
00446ea0,InitializeWheelPaletteUvTable,85,3,0,,1,,0,0,0,0,
00446f00,RenderVehicleWheelBillboards,1410,5,17,td5_physics.c;td5_render.c;td5_render.h;td5_vfx.c,1,,0,0,3,1,"[td5_physics.c] d rotation visuals |      * via RenderVehicleWheelBillboards (0x446F00). |      * [CONFIRMED @ UpdatePlayerVehicleDynamics 0x404030, near the end]: |      * |      *"
00447490,InflateFlushOutputAndUpdateCrc32,101,3,0,,3,,0,0,0,0,
004474f6,InflateRefillInputBuffer,11,3,0,,4,,0,0,0,0,
00447502,InflateWriteOutputChunk,24,3,0,,1,,0,0,0,0,
0044751b,InflateBuildDecodeTable,505,3,0,,2,,0,0,0,0,
00447715,InflateDecodeHuffmanCodes,912,3,0,,2,,0,0,0,0,
00447aa6,InflateProcessStoredBlock,276,3,0,,1,,0,0,0,0,
00447bbb,InflateProcessFixedHuffmanBlock,134,3,0,,1,,0,0,0,0,
00447c42,InflateProcessDynamicHuffmanBlock,927,3,0,,1,,0,0,0,0,
00447fe2,InflateDecompress,279,3,0,,1,,0,0,0,0,
004480fa,__fpmath_init,22,0,0,,1,,0,1,0,0,
00448111,__fpmath_init_ret,0,0,0,,2,,0,1,0,0,
00448112,__cfltcvt_init,55,0,0,,1,,0,1,0,0,
0044814a,__set_new_handler,12,0,0,,2,,0,1,0,0,
00448157,_rand,33,0,0,,22,,0,1,0,0,
0044817c,__ftol,38,0,1,td5_physics.c,31,,0,1,0,0,"[td5_physics.c] rtFloatVec3ToShortAngles @ 0x0042E2E0 calls __ftol @ |      * 0x0044817C which EXPLICITLY sets the FPU rounding mode to TRUNCATE |      * (`OR AH, 0xC` = RC=11 = ch"
004481a3,_malloc,17,0,0,,26,,0,1,0,0,
004481b5,__nh_malloc,43,0,0,,1,,0,1,0,0,
004481e1,_heap_alloc,251,0,0,,1,,0,1,0,0,
00448248,__lock_fhandle,8,0,0,,1,,0,1,0,0,
004482a7,__unlock_fhandle,8,0,0,,1,,0,1,0,0,
004482dd,_controlfp,52,0,0,,2,,0,1,0,0,
00448312,__controlfp_internal,21,0,0,,1,,0,1,0,0,
00448328,__hw_to_abstract_fp,145,0,0,,1,,0,1,0,0,
004483ba,__abstract_to_hw_cw,136,0,0,,1,,0,1,0,0,
00448443,sprintf_game,81,3,0,,22,,0,0,0,0,
00448495,fclose_game,48,3,0,,10,,0,0,0,0,
004484c6,__fclose_lk,75,0,0,,1,,0,1,0,0,
00448512,_fwrite,46,0,0,,5,,0,1,0,0,
00448541,_fwrite_nolock,265,0,0,,1,,0,1,0,0,
0044864b,_fopen,48,0,0,,1,,0,1,0,0,
0044867c,fopen_game,18,3,0,,10,,0,0,0,0,
0044868f,fread_game,46,3,0,,9,,0,0,0,0,
004486be,_fread_nolock,231,0,0,,1,,0,1,0,0,
004487b0,__chkstk,46,0,0,,10,,0,1,0,0,
004487df,_free,232,0,0,,30,,0,1,0,0,
00448849,__lock_fhandle2,8,0,0,,1,,0,1,0,0,
004488a1,__unlock_fhandle2,8,0,0,,1,,0,1,0,0,
00448904,_strlwr,307,0,0,,1,,0,1,0,0,
00448a38,_toupper,110,0,0,,2,,0,1,0,0,
00448aa7,_toupper_nolock,203,0,0,,1,,0,1,0,0,
00448b80,_strncmp,55,0,0,,2,,0,1,0,0,
00448bb8,_unlink,41,0,0,,1,,0,1,0,0,
00448bf0,__allmul,51,0,0,,2,,0,1,0,0,
00448c30,__alldiv,169,0,0,,1,,0,1,0,0,
00448cda,_sscanf,51,0,0,,1,,0,1,0,0,
00448d0e,ftell_game,33,3,0,,3,,0,0,0,0,
00448d30,_ftell_nolock,352,0,0,,2,,0,1,0,0,
00448e91,fseek_game,43,3,0,,6,,0,0,0,0,
00448ebd,_fseek,140,0,0,,1,,0,1,0,0,
00448f4a,_makepath,144,0,0,,1,,0,1,0,0,
00448fdb,_splitpath,326,0,0,,1,,0,1,0,0,
00449122,_ceil,206,0,0,,1,,0,1,0,0,
00449200,_strnicmp,256,0,0,,1,,0,1,0,0,
00449310,stricmp_game,207,3,0,,3,,0,0,0,0,
004493e0,entry,232,0,2,td5_game.c;td5_game.h,0,,0,1,0,0,"[td5_game.c] Original function addresses and implementation status |  * |  * 0x4493E0  entry                              -- N/A (CRT, not reimplemented) |  * 0x430A90  GameWinMai"
004494e8,__amsg_exit,33,0,0,,8,,0,1,0,0,
0044950d,FatalStartupExit,34,3,0,,1,,0,0,0,0,
00449531,__init_fp_control,17,0,0,,1,,0,1,0,0,
00449543,__detect_sse_inner,61,0,0,,1,,0,1,0,0,
00449581,__IsProcessorFeaturePresent_fp,40,0,0,,1,,0,1,0,0,
004495aa,__cropzeros,89,0,0,,0,,0,1,0,0,
0044966a,__fassign,61,0,0,,0,,0,1,0,0,
004496a8,_ecvt,96,0,0,,1,,0,1,0,0,
00449709,__cftoe_internal,193,0,0,,2,,0,1,0,0,
004497cb,_fcvt,84,0,0,,1,,0,1,0,0,
00449820,__cftof_internal,166,0,0,,2,,0,1,0,0,
004498c7,_gcvt,146,0,0,,1,,0,1,0,0,
0044995a,__cfltcvt,80,0,0,,0,,0,1,0,0,
004499ab,__shift_digits,36,0,0,,2,,0,1,0,0,
004499d0,InitPrimaryTlsSlot,83,3,0,,1,,0,0,0,0,
00449a24,__initptd,18,0,0,,3,,0,1,0,0,
00449a37,_getptd,102,0,0,,6,,0,1,0,0,
00449a9e,_freeptd,159,0,0,,1,,0,1,0,0,
00449b3e,__callnewh,26,0,0,,2,,0,1,0,0,
00449b59,__getLinkerVersion,44,0,0,,1,,0,1,0,0,
00449b86,__heap_init,327,0,0,,1,,0,1,0,0,
00449cce,InitProcessHeap,92,3,0,,1,,0,0,0,0,
00449d2b,__sbh_heap_init,71,0,0,,1,,0,1,0,0,
00449d73,__sbh_find_block,42,0,0,,1,,0,1,0,0,
00449d9e,__sbh_free_block,808,0,0,,1,,0,1,0,0,
0044a0c7,_heap_alloc_base,776,0,0,,2,,0,1,0,0,
0044a3d0,__sbh_alloc_new_region,176,0,0,,1,,0,1,0,0,
0044a481,__sbh_alloc_new_group,250,0,0,,1,,0,1,0,0,
0044a57c,__sbh_new_region,323,0,0,,2,,0,1,0,0,
0044a6c0,_heap_free_region,85,0,0,,1,,0,1,0,0,
0044a716,__sbh_decommit_pages,193,0,0,,1,,0,1,0,0,
0044a7d8,__sbh_find_block_old,86,0,0,,1,,0,1,0,0,
0044a82f,__sbh_page_decommit_check,68,0,0,,1,,0,1,0,0,
0044a874,__sbh_alloc_block,519,0,0,,2,,0,1,0,0,
0044aa7c,_flsbuf,291,0,0,,1,,0,1,0,0,
0044aba0,_mtinitlocks,40,0,0,,1,,0,1,0,0,
0044abc9,_lock,96,0,0,,21,,0,1,0,0,
0044ac2a,_unlock,20,0,0,,24,,0,1,0,0,
0044ac40,__global_unwind2,31,0,0,,0,,0,1,0,0,
0044ac82,__local_unwind2,103,0,0,,1,,0,1,0,0,
0044ad16,__NLG_Notify,23,0,0,,1,,0,1,0,0,
0044adf5,__local_unwind2_wrapper,26,0,0,,0,,0,1,0,0,
0044ae10,_fputc,279,0,0,,3,,0,1,0,0,
0044af28,_output,1824,0,0,,1,,0,1,0,0,
0044b669,_write_char,52,0,0,,3,,0,1,0,0,
0044b69e,_write_multi_char,48,0,0,,1,,0,1,0,0,
0044b6cf,_write_string,55,0,0,,1,,0,1,0,0,
0044b707,__va_arg_int,12,0,0,,1,,0,1,0,0,
0044b714,__va_arg_double,15,0,0,,1,,0,1,0,0,
0044b724,__va_arg_short,13,0,0,,1,,0,1,0,0,
0044b7ee,_lock_file,46,0,0,,5,,0,1,0,0,
0044b81d,_lock_stream,34,0,0,,2,,0,1,0,0,
0044b840,_unlock_file,46,0,0,,6,,0,1,0,0,
0044b86f,_unlock_stream,34,0,0,,2,,0,1,0,0,
0044b892,_close,92,0,0,,2,,0,1,0,0,
0044b8ef,_close_nolock,130,0,0,,1,,0,1,0,0,
0044b972,__freebuf,42,0,0,,1,,0,1,0,0,
0044b99d,_fflush,45,0,0,,1,,0,1,0,0,
0044b9cb,_flush,91,0,0,,4,,0,1,0,0,
0044ba30,_flushall,163,0,0,,0,,0,1,0,0,
0044bad4,_write,100,0,0,,3,,0,1,0,0,
0044bb39,_write_nolock,394,0,0,,2,,0,1,0,0,
0044bcd0,_memmove,820,0,0,,3,,0,1,0,0,
0044c005,_openfile,367,0,0,,1,,0,1,0,0,
0044c175,_getstream,199,0,0,,1,,0,1,0,0,
0044c23d,_filbuf,219,0,0,,2,,0,1,0,0,
0044c319,_read,100,0,0,,2,,0,1,0,0,
0044c37e,_read_nolock,472,0,0,,2,,0,1,0,0,
0044c557,_stbuf,140,0,0,,0,,0,1,0,0,
0044c610,_strcpy,6,0,0,,6,,0,1,0,0,
0044c620,_strcat,223,0,0,,1,,0,1,0,0,
0044c700,__crtLCMapStringA,547,0,0,,4,,0,1,0,0,
0044c924,_strnlen,42,0,0,,1,,0,1,0,0,
0044c94f,__isctype,116,0,0,,8,,0,1,0,0,
0044c9c4,_dosmaperr,114,0,0,,7,,0,1,0,0,
0044ca37,_errno,8,0,0,,22,,0,1,0,0,
0044ca40,__doserrno,8,0,0,,13,,0,1,0,0,
0044ca49,_input,2596,0,0,,1,,0,1,0,0,
0044d46e,_toupper_lk,54,0,0,,1,,0,1,0,0,
0044d4a5,_fgetc,25,0,0,,2,,0,1,0,0,
0044d4bf,_ungetc,22,0,0,,1,,0,1,0,0,
0044d4d6,_fgetc_unlocked,35,0,0,,1,,0,1,0,0,
0044d500,_strlen,122,0,0,,7,,0,1,0,0,
0044d57b,_ioinit,443,0,0,,1,,0,1,0,0,
0044d737,_lseek,100,0,0,,3,,0,1,0,0,
0044d79c,_lseek_nolock,114,0,0,,5,,0,1,0,0,
0044d80f,_mbsdec,108,0,0,,1,,0,1,0,0,
0044d87c,_setmbcp,428,0,0,,1,,0,1,0,0,
0044da29,___get_codepage,73,0,0,,1,,0,1,0,0,
0044da73,__codepage_from_lcid,50,0,0,,1,,0,1,0,0,
0044daa6,___initctype,40,0,0,,1,,0,1,0,0,
0044dacf,___initctype_impl,388,0,0,,1,,0,1,0,0,
0044dc54,___initmbctable,27,0,0,,3,,0,1,0,0,
0044dc70,_mbsncpy,153,0,0,,1,,0,1,0,0,
0044dd0a,__raise_exc_single,83,0,0,,1,,0,1,0,0,
0044dd5e,__handle_fp_exc,151,0,0,,1,,0,1,0,0,
0044ddf6,__build_exc_record,690,0,0,,1,,0,1,0,0,
0044e0a9,_fpieee_flt,534,0,0,,1,,0,1,0,0,
0044e2c0,__raise_exc,135,0,0,,2,,0,1,0,0,
0044e348,__set_errno_from_matherr,39,0,0,,2,,0,1,0,0,
0044e370,__get_fname,36,0,0,,1,,0,1,0,0,
0044e395,__abstract_sw,44,0,0,,1,,0,1,0,0,
0044e3c2,__frnd,17,0,0,,1,,0,1,0,0,
0044e3d4,_ldexp,40,0,0,,1,,0,1,0,0,
0044e3fd,_fpclass,89,0,0,,1,,0,1,0,0,
0044e457,_frexp,192,0,0,,1,,0,1,0,0,
0044e518,_statusfp,13,0,0,,1,,0,1,0,0,
0044e526,_clearfp_nw,14,0,0,,1,,0,1,0,0,
0044e535,__ctrlfp,34,0,0,,4,,0,1,0,0,
0044e558,_fpreset,85,0,0,,1,,0,1,0,0,
0044e5ae,_tolower,110,0,0,,1,,0,1,0,0,
0044e61d,_tolower_nolock,202,0,0,,3,,0,1,0,0,
0044e6e8,_cinit,44,0,0,,1,,0,1,0,0,
0044e715,_exit,16,0,0,,1,,0,1,0,0,
0044e726,__exit,16,0,0,,1,,0,1,0,0,
0044e737,_doexit,162,0,0,,2,,0,1,0,0,
0044e7dc,__lock_fh_init,8,0,0,,1,,0,1,0,0,
0044e7e5,__unlock_fh_init,8,0,0,,1,,0,1,0,0,
0044e7ee,__initterm_real,25,0,0,,2,,0,1,0,0,
0044e808,_xcptfilter,317,0,0,,0,,0,1,0,0,
0044e946,__XcptActTab_lookup,57,0,0,,1,,0,1,0,0,
0044e980,_pgmptr_init,87,0,0,,1,,0,1,0,0,
0044e9d8,_setenvp,184,0,0,,1,,0,1,0,0,
0044ea91,_setargv,152,0,0,,1,,0,1,0,0,
0044eb2a,_parse_cmdline,435,0,0,,1,,0,1,0,0,
0044ecde,_crt_setenv,305,0,0,,1,,0,1,0,0,
0044ee10,_cexit,56,0,0,,2,,0,1,0,0,
0044ee49,__initterm,338,0,0,,3,,0,1,0,0,
0044ef9c,__IsZeroMan,72,0,0,,1,,0,1,0,0,
0044efe5,__IncMan,85,0,0,,1,,0,1,0,0,
0044f03b,__RoundMan,139,0,0,,1,,0,1,0,0,
0044f0c7,__CopyMan,26,0,0,,1,,0,1,0,0,
0044f0e2,__ZeroTail,11,0,0,,1,,0,1,0,0,
0044f0ee,__IsZeroTail,26,0,0,,1,,0,1,0,0,
0044f109,__ShrTail,140,0,0,,1,,0,1,0,0,
0044f196,__ld12cvt,363,0,0,,2,,0,1,0,0,
0044f302,__ld12tod,21,0,0,,1,,0,1,0,0,
0044f318,__ld12tof,21,0,0,,1,,0,1,0,0,
0044f32e,__atodbl,44,0,0,,1,,0,1,0,0,
0044f35b,__atoflt,44,0,0,,1,,0,1,0,0,
0044f388,__cftoe,118,0,0,,3,,0,1,0,0,
0044f3ff,__fltout,91,0,0,,3,,0,1,0,0,
0044f45b,__dtold12,181,0,0,,1,,0,1,0,0,
0044f520,_memset,87,0,0,,7,,0,1,0,0,
0044f580,_memcpy,820,0,0,,3,,0,1,0,0,
0044f8b5,__amsg_exit_nomem,8,0,0,,2,,0,1,0,0,
0044f8be,_calloc,316,0,0,,6,,0,1,0,0,
0044f957,__unlock_fh_9,8,0,0,,1,,0,1,0,0,
0044f9e0,__unlock_fh_9b,8,0,0,,1,,0,1,0,0,
0044f9fb,_strtol,22,0,0,,1,,0,1,0,0,
0044fa12,_strtoxl,516,0,0,,1,,0,1,0,0,
0044fc30,_strchr,203,0,0,,1,,0,1,0,0,
0044fcf0,_strstr,127,0,0,,1,,0,1,0,0,
0044fd70,__getbuf,67,0,0,,3,,0,1,0,0,
0044fdb4,_isatty,40,0,0,,2,,0,1,0,0,
0044fddd,_wctomb,88,0,0,,1,,0,1,0,0,
0044fe36,_wctomb_nolock,104,0,0,,1,,0,1,0,0,
0044fea0,__aulldiv,103,0,0,,1,,0,1,0,0,
0044ff10,__aullrem,116,0,0,,1,,0,1,0,0,
00450006,_alloc_osfhnd,290,0,0,,1,,0,1,0,0,
00450129,_set_osfhnd,123,0,0,,1,,0,1,0,0,
004501a5,_free_osfhnd,126,0,0,,1,,0,1,0,0,
00450224,_get_osfhandle,65,0,0,,4,,0,1,0,0,
00450266,_lock_fh,94,0,0,,6,,0,1,0,0,
004502c5,_unlock_fh,33,0,0,,6,,0,1,0,0,
004502e7,_commit,146,0,0,,1,,0,1,0,0,
0045037a,_sopen,718,0,0,,1,,0,1,0,0,
004506e0,_strncpy,253,0,0,,2,,0,1,0,0,
004507e0,_strcspn,61,0,0,,0,,0,1,0,0,
00450820,_strpbrk,57,0,0,,0,,0,1,0,0,
0045085a,__crtGetStringTypeA,328,0,0,,2,,0,1,0,0,
004509a3,_mbtowc,92,0,0,,1,,0,1,0,0,
00450a00,_mbtowc_nolock,200,0,0,,1,,0,1,0,0,
00450ac9,_isspace,39,0,0,,2,,0,1,0,0,
00450b00,__allshl,30,0,0,,1,,0,1,0,0,
